,indicator,name,source,source_notes,subject_notes,language,units,scale
7444,FP.WPI.TOTL,Índice de precios mayoristas (2010 = 100),world_bank,"El índice de precios mayoristas se refiere a una combinación de productos agrícolas e industriales en diversas etapas de producción y de distribución, incluidos los impuestos a las importaciones. Por lo general se utiliza la fórmula de Laspeyres.","Fondo Monetario Internacional, Estadísticas financieras internacionales y archivos de datos",1,,
7445,FP.WPI.TOTL.ZG,,world_bank,,,1,,
7446,FR.INR.DPST,Tasa de interés de los depósitos (%),world_bank,"La tasa de interés de los depósitos es la tasa que pagan los bancos comerciales o similares por depósitos a la vista, a plazo o de ahorro.","Fondo Monetario Internacional, Estadísticas financieras internacionales y archivos de datos",1,,
7447,FR.INR.DPST.DP,,world_bank,,,1,,
7448,FR.INR.GBND,,world_bank,,,1,,
7449,FR.INR.IMPL,,world_bank,,,1,,
7450,FR.INR.LEND,Tasa de interés activa (%),world_bank,La tasa de interés activa es la que cobran los bancos por los préstamos a clientes de primera línea.,"Fondo Monetario Internacional, Estadísticas financieras internacionales y archivos de datos",1,,
7451,FR.INR.LEND.DPST.DF,,world_bank,,,1,,
7452,FR.INR.LEND.LIBOR3.DF,,world_bank,,,1,,
7453,FR.INR.LNDP,"Diferencial de tasas de interés (tasa activa menos tasa pasiva, %)",world_bank,"El diferencial de tasas de interés es la tasa de interés que cobran los bancos por préstamos a clientes de primera línea menos la tasa de interés que pagan los bancos comerciales o similares por los depósitos a la vista, a plazo o de ahorro.","Fondo Monetario Internacional, Estadísticas financieras internacionales y archivos de datos",1,,
7454,FR.INR.LNLB,,world_bank,,,1,,
7455,FR.INR.MMKT,,world_bank,,,1,,
7456,FR.INR.RINR,Tasa de interés real (%),world_bank,La tasa de interés real es la tasa de interés activa ajustada por inflación según el deflactor del PIB.,"Fondo Monetario Internacional, Estadísticas Financieras Internacionales y archivos de datos, a partir de datos del Banco Mundial sobre el el deflactor del PIB.",1,,
7457,FR.INR.RISK,"Prima de riesgo por préstamo (tasa de la prima menos tasa de los bonos del tesoro, %)",world_bank,"La prima de riesgo por préstamos es la tasa de interés que cobran los bancos por los préstamos a clientes de primera línea del sector privado menos la tasa de interés “libre de riesgo” de letras del Tesoro a la que se emiten o negocian en el mercado los valores públicos a corto plazo. En algunos países, este diferencial puede ser negativo, lo que indica que el mercado considera que sus mejores clientes corporativos son menos riesgosos que el Gobierno.","Fondo Monetario Internacional, base de datos de Estadísticas Financieras Internacionales.",1,,
7458,FR.INR.TDPT,,world_bank,,,1,,
7459,FR.INR.TDPT.RL,,world_bank,,,1,,
7460,FR.INR.USA.LIBOR3,,world_bank,,,1,,
7461,FS.AST.CGOV.GD.ZS,"Créditos al gobierno central, etc. (% del PIB)",world_bank,"El uso de recursos por el gobierno central (Estadísticas financieras internacionales, línea 52AN o 32AN) incluye préstamos a instituciones del gobierno central sin considerar los depósitos.","Fondo Monetario Internacional, Estadísticas financieras internacionales y archivos de datos y estimaciones del PIB del Banco Mundial y la OCDE.",1,,
7462,FS.AST.DOMO.GD.ZS,Créditos a otros sectores de la economía nacional (% del PIB),world_bank,"El uso de recursos por otros sectores de la economía nacional (Estadísticas financieras internacionales, línea 52S o 32S) incluye el crédito bruto del sistema financiero a hogares, instituciones sin fines de lucro que atienden a hogares, corporaciones no financieras, gobiernos locales y estatales y fondos de garantía social.","Fondo Monetario Internacional, Estadísticas financieras internacionales y archivos de datos y estimaciones del PIB del Banco Mundial y la OCDE.",1,,
7463,FS.AST.DOMS.GD.ZS,Crédito interno proporcionado por el sector financiero (% del PIB),world_bank,"Domestic credit provided by the financial sector includes all credit to various sectors on a gross basis, with the exception of credit to the central government, which is net. The financial sector includes monetary authorities and deposit money banks, as well as other financial corporations where data are available (including corporations that do not accept transferable deposits but do incur such liabilities as time and savings deposits). Examples of other financial corporations are finance and leasing companies, money lenders, insurance corporations, pension funds, and foreign exchange companies.","Fondo Monetario Internacional, Estadísticas financieras internacionales y archivos de datos y estimaciones del PIB del Banco Mundial y la OCDE.",1,,
7464,FS.AST.DTOT.ZS,,world_bank,,,1,,
7465,FS.AST.PRVT.CN,,world_bank,,,1,,
7466,FS.AST.PRVT.GD.ZS,Crédito interno al sector privado (% del PIB),world_bank,"Domestic credit to private sector refers to financial resources provided to the private sector by financial corporations, such as through loans, purchases of nonequity securities, and trade credits and other accounts receivable, that establish a claim for repayment. For some countries these claims include credit to public enterprises. The financial corporations include monetary authorities and deposit money banks, as well as other financial corporations where data are available (including corporations that do not accept transferable deposits but do incur such liabilities as time and savings deposits). Examples of other financial corporations are finance and leasing companies, money lenders, insurance corporations, pension funds, and foreign exchange companies.","Fondo Monetario Internacional, Estadísticas financieras internacionales y archivos de datos y estimaciones del PIB del Banco Mundial y la OCDE.",1,,
7467,FS.AST.PRVT.GDP.ZS,,world_bank,,,1,,
7468,FS.LBL.LIQU.GD.ZS,,world_bank,,,1,,
7469,FS.LBL.LIQU.GDP.ZS,,world_bank,,,1,,
7470,FS.LBL.QLIQ.GD.ZS,,world_bank,,,1,,
7471,FS.XPC.DDPT.CN,,world_bank,,,1,,
7472,FS.XPC.TDPT.CN,,world_bank,,,1,,
7473,FX.OWN.TOTL.40.ZS,,world_bank,,,1,,
7474,FX.OWN.TOTL.60.ZS,,world_bank,,,1,,
7475,FX.OWN.TOTL.FE.ZS,,world_bank,,,1,,
7476,FX.OWN.TOTL.MA.ZS,,world_bank,,,1,,
7477,FX.OWN.TOTL.OL.ZS,,world_bank,,,1,,
7478,FX.OWN.TOTL.PL.ZS,,world_bank,,,1,,
7479,FX.OWN.TOTL.SO.ZS,,world_bank,,,1,,
7480,FX.OWN.TOTL.YG.ZS,,world_bank,,,1,,
7481,FX.OWN.TOTL.ZS,,world_bank,,,1,,
7482,g20.t,,world_bank,,,1,,
7483,g20.t.1,,world_bank,,,1,,
7484,g20.t.10,,world_bank,,,1,,
7485,g20.t.11,,world_bank,,,1,,
7486,g20.t.2,,world_bank,,,1,,
7487,g20.t.3,,world_bank,,,1,,
7488,g20.t.4,,world_bank,,,1,,
7489,g20.t.5,,world_bank,,,1,,
7490,g20.t.6,,world_bank,,,1,,
7491,g20.t.7,,world_bank,,,1,,
7492,g20.t.8,,world_bank,,,1,,
7493,g20.t.9,,world_bank,,,1,,
7494,g20.t.made,,world_bank,,,1,,
7495,g20.t.made.1,,world_bank,,,1,,
7496,g20.t.made.10,,world_bank,,,1,,
7497,g20.t.made.11,,world_bank,,,1,,
7498,g20.t.made.2,,world_bank,,,1,,
7499,g20.t.made.3,,world_bank,,,1,,
7500,g20.t.made.4,,world_bank,,,1,,
7501,g20.t.made.5,,world_bank,,,1,,
7502,g20.t.made.6,,world_bank,,,1,,
7503,g20.t.made.7,,world_bank,,,1,,
7504,g20.t.made.8,,world_bank,,,1,,
7505,g20.t.made.9,,world_bank,,,1,,
7506,g20.t.receive,,world_bank,,,1,,
7507,g20.t.receive.1,,world_bank,,,1,,
7508,g20.t.receive.10,,world_bank,,,1,,
7509,g20.t.receive.11,,world_bank,,,1,,
7510,g20.t.receive.2,,world_bank,,,1,,
7511,g20.t.receive.3,,world_bank,,,1,,
7512,g20.t.receive.4,,world_bank,,,1,,
7513,g20.t.receive.5,,world_bank,,,1,,
7514,g20.t.receive.6,,world_bank,,,1,,
7515,g20.t.receive.7,,world_bank,,,1,,
7516,g20.t.receive.8,,world_bank,,,1,,
7517,g20.t.receive.9,,world_bank,,,1,,
7518,g20_t,,world_bank,,,1,,
7519,g20_t_1,,world_bank,,,1,,
7520,g20_t_2,,world_bank,,,1,,
7521,g20_t_3,,world_bank,,,1,,
7522,g20_t_4,,world_bank,,,1,,
7523,g20_t_5,,world_bank,,,1,,
7524,g20_t_6,,world_bank,,,1,,
7525,g20_t_7,,world_bank,,,1,,
7526,GB.AMA.ABRD.CN,,world_bank,,,1,,
7527,GB.BAL.CIGR.CN,,world_bank,,,1,,
7528,GB.BAL.OVRL.CN,,world_bank,,,1,,
7529,GB.BAL.OVRL.GD.ZS,,world_bank,,,1,,
7530,GB.BAL.OVRL.GDP.ZS,,world_bank,,,1,,
7531,GB.BAL.OVRX.CN,,world_bank,,,1,,
7532,GB.BAL.OVXG.CN,,world_bank,,,1,,
7533,GB.BAL.XINT.CN,,world_bank,,,1,,
7534,GB.DOD.DMSY.CN,,world_bank,,,1,,
7535,GB.DOD.DNMS.CN,,world_bank,,,1,,
7536,GB.DOD.FRGN.CD,,world_bank,,,1,,
7537,GB.DOD.FRGN.CN,,world_bank,,,1,,
7538,GB.DOD.TOTL.CN,,world_bank,,,1,,
7539,GB.DOD.TOTL.GD.ZS,,world_bank,,,1,,
7540,GB.DOD.TOTL.GDP.ZS,,world_bank,,,1,,
7541,GB.DTA.DOMS.CN,,world_bank,,,1,,
7542,GB.DTA.FRGN.CN,,world_bank,,,1,,
7543,GB.FIN.ABRD.CN,,world_bank,,,1,,
7544,GB.FIN.ABRD.GD.ZS,,world_bank,,,1,,
7545,GB.FIN.ABRD.GDP.ZS,,world_bank,,,1,,
7546,GB.FIN.DMSY.CN,,world_bank,,,1,,
7547,GB.FIN.DNMS.CN,,world_bank,,,1,,
7548,GB.FIN.DOMS.CN,,world_bank,,,1,,
7549,GB.FIN.DOMS.GD.ZS,,world_bank,,,1,,
7550,GB.FIN.DOMS.GDP.ZS,,world_bank,,,1,,
7551,GB.FIN.IKFR.CN,,world_bank,,,1,,
7552,GB.GRT.CTOT.CN,,world_bank,,,1,,
7553,GB.GRT.KFRN.CN,,world_bank,,,1,,
7554,GB.GRT.TOTL.CN,,world_bank,,,1,,
7555,GB.INT.DECT.RV.ZS,,world_bank,,,1,,
7556,GB.NTX.CIGR.CN,,world_bank,,,1,,
7557,GB.NTX.TOTL.RV.ZS,,world_bank,,,1,,
7558,GB.NTX.TOTL.ZS,,world_bank,,,1,,
7559,GB.REV.CTOT.CN,,world_bank,,,1,,
7560,GB.REV.CTOT.GD.ZS,,world_bank,,,1,,
7561,GB.REV.IGRT.CN,,world_bank,,,1,,
7562,GB.REV.TOTL.CN,,world_bank,,,1,,
7563,GB.REV.TOTL.GDP.ZS,,world_bank,,,1,,
7564,GB.REV.XAGT.CN,,world_bank,,,1,,
7565,GB.REV.XAGT.CN.ZS,,world_bank,,,1,,
7566,GB.RVC.IGRT.CN,,world_bank,,,1,,
7567,GB.RVC.TOTL.CN,,world_bank,,,1,,
7568,GB.RVC.TOTL.GD.ZS,,world_bank,,,1,,
7569,GB.RVK.TOTL.CN,,world_bank,,,1,,
7570,GB.SOE.DECT.ZS,,world_bank,,,1,,
7571,GB.SOE.DOMS.ZS,,world_bank,,,1,,
7572,GB.SOE.ECON.GD.ZS,,world_bank,,,1,,
7573,GB.SOE.ECON.GDP.ZS,,world_bank,,,1,,
7574,GB.SOE.EMPL.ZS,,world_bank,,,1,,
7575,GB.SOE.GDIV.ZS,,world_bank,,,1,,
7576,GB.SOE.NFLW.GD.ZS,,world_bank,,,1,,
7577,GB.SOE.NFLW.GDP.ZS,,world_bank,,,1,,
7578,GB.SOE.OVRL.GD.ZS,,world_bank,,,1,,
7579,GB.SOE.OVRL.GDP.ZS,,world_bank,,,1,,
7580,GB.SOE.PRVZ.CD,,world_bank,,,1,,
7581,GB.TAX.CMAR.ZS,"Tasa impositiva marginal máxima, tasa corporativa (%)",world_bank,La tasa impositiva marginal máxima (tasa corporativa) es la tasa más alta del esquema de tasas impositivas que se aplican al ingreso gravable de las sociedades.,"Fuente: PricewaterhouseCoopers, Corporate Taxes: Worldwide Summaries, con permiso de John Wiley and Sons, Inc.",1,,
7582,GB.TAX.DRCT.CN,,world_bank,,,1,,
7583,GB.TAX.EXPT.BX.ZS,,world_bank,,,1,,
7584,GB.TAX.EXPT.ZS,,world_bank,,,1,,
7585,GB.TAX.GSRV.CN,,world_bank,,,1,,
7586,GB.TAX.GSRV.NAGR.ZS,,world_bank,,,1,,
7587,GB.TAX.GSRV.RV.ZS,,world_bank,,,1,,
7588,GB.TAX.GSRV.VA.ZS,,world_bank,,,1,,
7589,GB.TAX.GSRV.ZS,,world_bank,,,1,,
7590,GB.TAX.IDRT.CN,,world_bank,,,1,,
7591,GB.TAX.IMAR.CD,,world_bank,,,1,,
7592,GB.TAX.IMAR.ZS,,world_bank,,,1,,
7593,GB.TAX.IMPT.BM.ZS,,world_bank,,,1,,
7594,GB.TAX.IMPT.ZS,,world_bank,,,1,,
7595,GB.TAX.INCM.ZS,,world_bank,,,1,,
7596,GB.TAX.INTT.CN,,world_bank,,,1,,
7597,GB.TAX.INTT.RV.ZS,,world_bank,,,1,,
7598,GB.TAX.INTT.ZS,,world_bank,,,1,,
7599,GB.TAX.OTHR.RV.ZS,,world_bank,,,1,,
7600,GB.TAX.OTHR.ZS,,world_bank,,,1,,
7601,GB.TAX.SSEC.RV.ZS,,world_bank,,,1,,
7602,GB.TAX.SSEC.ZS,,world_bank,,,1,,
7603,GB.TAX.TOTL.CN,,world_bank,,,1,,
7604,GB.TAX.TOTL.GD.ZS,,world_bank,,,1,,
7605,GB.TAX.TOTL.GDP.ZS,,world_bank,,,1,,
7606,GB.TAX.YPKG.RV.ZS,,world_bank,,,1,,
7607,GB.TAX.YPKG.ZS,,world_bank,,,1,,
7608,GB.TDS.ABRD.CN,,world_bank,,,1,,
7609,GB.TDS.FRGN.CN,,world_bank,,,1,,
7610,GB.XPC.GSRV.CN,,world_bank,,,1,,
7611,GB.XPC.GSRV.ZS,,world_bank,,,1,,
7612,GB.XPC.INTD.CN,,world_bank,,,1,,
7613,GB.XPC.INTE.CN,,world_bank,,,1,,
7614,GB.XPC.INTP.REV.ZS,,world_bank,,,1,,
7615,GB.XPC.INTP.ZS,,world_bank,,,1,,
7616,GB.XPC.SUBS.CN,,world_bank,,,1,,
7617,GB.XPC.TOTL.CN,,world_bank,,,1,,
7618,GB.XPC.TRFO.CN,,world_bank,,,1,,
7619,GB.XPC.TRFT.ZS,,world_bank,,,1,,
7620,GB.XPC.WAGE.CN,,world_bank,,,1,,
7621,GB.XPC.WAGE.ZS,,world_bank,,,1,,
7622,GB.XPD.DEFN.CN,,world_bank,,,1,,
7623,GB.XPD.DEFN.GDP.ZS,,world_bank,,,1,,
7624,GB.XPD.INLD.CN,,world_bank,,,1,,
7625,GB.XPD.RD.GNP.ZS,,world_bank,,,1,,
7626,GB.XPD.RSDV.GD.ZS,Gasto en investigación y desarrollo (% del PIB),world_bank,"Los gastos en investigación y desarrollo son gastos corrientes y de capital (público y privado) en trabajo creativo realizado sistemáticamente para incrementar los conocimientos, incluso los conocimientos sobre la humanidad, la cultura y la sociedad, y el uso de los conocimientos para nuevas aplicaciones. El área de investigación y desarrollo abarca la investigación básica, la investigación aplicada y el desarrollo experimental.","Instituto de Estadística de la Organización de las Naciones Unidas para la Educación, la Ciencia y la Cultura (UNESCO).",1,,
7627,GB.XPD.RSDV.GN.ZS,,world_bank,,,1,,
7628,GB.XPD.TOTL.CN,,world_bank,,,1,,
7629,GB.XPD.TOTL.GD.ZS,,world_bank,,,1,,
7630,GB.XPD.TOTL.GDP.ZS,,world_bank,,,1,,
7631,GB.XPK.INLD.CN,,world_bank,,,1,,
7632,GB.XPK.RINV.CN,,world_bank,,,1,,
7633,GB.XPK.TOTL.CN,,world_bank,,,1,,
7634,GB.XPK.TOTL.ZS,,world_bank,,,1,,
7635,GB.XPL.TRNL.CN,,world_bank,,,1,,
7636,GC.AST.TOTL.CN,Adquisición neta de activos financieros (UMN actual),world_bank,"Net acquisition of government financial assets includes domestic and foreign financial claims, SDRs, and gold bullion held by monetary authorities as a reserve asset. The net acquisition of financial assets should be offset by the net incurrence of liabilities.","International Monetary Fund, Government Finance Statistics Yearbook and data files.",1,,
7637,GC.AST.TOTL.GD.ZS,Adquisición neta de activos financieros (% del PIB),world_bank,"Net acquisition of government financial assets includes domestic and foreign financial claims, SDRs, and gold bullion held by monetary authorities as a reserve asset. The net acquisition of financial assets should be offset by the net incurrence of liabilities.","Fondo Monetario Internacional, Anuario de estadísticas de finanzas públicas y archivos de datos.",1,,
7638,GC.BAL.CASH.CD,,world_bank,,,1,,
7639,GC.BAL.CASH.CN,,world_bank,,,1,,
7640,GC.BAL.CASH.GD.ZS,,world_bank,,,1,,
7641,GC.BAL.CIGR.CN,,world_bank,,,1,,
7642,GC.BAL.CURI.CN,,world_bank,,,1,,
7643,GC.BAL.OVRL.CN,,world_bank,,,1,,
7644,GC.DOD.TOTL.CN,"Deuda del gobierno central, total (UMN a precios actuales)",world_bank,"La deuda es el saldo total de obligaciones contractuales directas a plazo fijo del Gobierno a otros pendientes en una fecha determinada. Incluye los pasivos internos y extranjeros, como dinero, depósitos a la vista, valores excepto acciones, y préstamos. Es el volumen bruto de pasivos del Gobierno menos el monto de acciones y derivados financieros en manos del Gobierno. Como la deuda es un saldo y no un flujo, se mide en una fecha determinada; por lo general, el ultimo día del ejercicio.","Fondo Monetario Internacional, Anuario de Estadísticas de las Finanzas Públicas y archivos de datos.",1,,
7645,GC.DOD.TOTL.GD.ZS,"Deuda del gobierno central, total (% del PIB)",world_bank,"La deuda es el saldo total de obligaciones contractuales directas a plazo fijo del Gobierno a otros pendientes en una fecha determinada. Incluye los pasivos internos y extranjeros, como dinero, depósitos a la vista, valores excepto acciones, y préstamos. Es el volumen bruto de pasivos del Gobierno menos el monto de acciones y derivados financieros en manos del Gobierno. Como la deuda es un saldo y no un flujo, se mide en una fecha determinada; por lo general, el ultimo día del ejercicio.","Fondo Monetario Internacional, Anuario de Estadísticas de las Finanzas Públicas y archivos de datos, y estimaciones del PIB del Banco Mundial y la OCDE.",1,,
7646,GC.EKL.TOTL.CN,,world_bank,,,1,,
7647,GC.EXC.TOTL.CN,,world_bank,,,1,,
7648,GC.FIN.DOMS.CN,,world_bank,,,1,,
7649,GC.FIN.DOMS.GD.ZS,,world_bank,,,1,,
7650,GC.FIN.FRGN.CN,,world_bank,,,1,,
7651,GC.FIN.FRGN.GD.ZS,,world_bank,,,1,,
7652,GC.LBL.TOTL.CN,"Contracción neta de pasivos, total (UMN actual)",world_bank,"Net incurrence of government liabilities includes foreign financing (obtained from nonresidents) and domestic financing (obtained from residents), or the means by which a government provides financial resources to cover a budget deficit or allocates financial resources arising from a budget surplus. The net incurrence of liabilities should be offset by the net acquisition of financial assets.","International Monetary Fund, Government Finance Statistics Yearbook and data files.",1,,
7653,GC.LBL.TOTL.GD.ZS,"Contracción neta de pasivos, total (% del PIB)",world_bank,"Net incurrence of government liabilities includes foreign financing (obtained from nonresidents) and domestic financing (obtained from residents), or the means by which a government provides financial resources to cover a budget deficit or allocates financial resources arising from a budget surplus. The net incurrence of liabilities should be offset by the net acquisition of financial assets.","Fondo Monetario Internacional, Anuario de estadísticas de finanzas públicas y archivos de datos.",1,,
7654,GC.NFN.TOTL.CN,Inversión neta en activos no financieros (UMN actual),world_bank,"Net investment in government nonfinancial assets includes fixed assets, inventories, valuables, and nonproduced assets. Nonfinancial assets are stores of value and provide benefits either through their use in the production of goods and services or in the form of property income and holding gains. Net investment in nonfinancial assets also includes consumption of fixed capital.","Fondo Monetario Internacional, Anuario de estadísticas de finanzas públicas y archivos de datos.",1,,
7655,GC.NFN.TOTL.GD.ZS,Inversión neta en activos no financieros (% del PIB),world_bank,"Net investment in government nonfinancial assets includes fixed assets, inventories, valuables, and nonproduced assets. Nonfinancial assets are stores of value and provide benefits either through their use in the production of goods and services or in the form of property income and holding gains. Net investment in nonfinancial assets also includes consumption of fixed capital.","Fondo Monetario Internacional, Anuario de estadísticas de finanzas públicas y archivos de datos.",1,,
7656,GC.NLD.TOTL.CN,Capacidad de financiamiento neto (+)/necesidad de financiamiento neto (-) (UMN actual),world_bank,"Net lending (+) / net borrowing (–) equals government revenue minus expense, minus net investment in nonfinancial assets. It is also equal to the net result of transactions in financial assets and liabilities. Net lending/net borrowing is a summary measure indicating the extent to which government is either putting financial resources at the disposal of other sectors in the economy or abroad, or utilizing the financial resources generated by other sectors in the economy or from abroad.","Fondo Monetario Internacional, Anuario de estadísticas de finanzas públicas y archivos de datos.",1,,
7657,GC.NLD.TOTL.GD.ZS,Capacidad de financiamiento neto (+)/necesidad de financiamiento neto (-) (% del PIB),world_bank,"Net lending (+) / net borrowing (–) equals government revenue minus expense, minus net investment in nonfinancial assets. It is also equal to the net result of transactions in financial assets and liabilities. Net lending/net borrowing is a summary measure indicating the extent to which government is either putting financial resources at the disposal of other sectors in the economy or abroad, or utilizing the financial resources generated by other sectors in the economy or from abroad.","Fondo Monetario Internacional, Anuario de estadísticas de finanzas públicas y archivos de datos.",1,,
7658,GC.REV.CIGR.CN,,world_bank,,,1,,
7659,GC.REV.GOTR.CN,Donaciones y otros ingresos (UMN a precios actuales),world_bank,"Las donaciones y otros ingresos incluyen las donaciones de Gobiernos extranjeros, organizaciones internacionales y demás unidades de gobierno; el interés; los dividendos; la renta; los recibos con contrapartida, no reembolsables, con fines públicos (como multas, derechos administrativos e ingresos empresariales generados por los activos del Gobierno); y recibos voluntarios, sin contrapartida y no reembolsables que no constituyan donaciones.","Fondo Monetario Internacional, Anuario de Estadísticas de las Finanzas Públicas y archivos de datos.",1,,
7660,GC.REV.GOTR.ZS,Donaciones y otros ingresos (% de ingresos),world_bank,"Las donaciones y otros ingresos incluyen las donaciones de Gobiernos extranjeros, organizaciones internacionales y demás unidades de gobierno; el interés; los dividendos; la renta; los recibos con contrapartida, no reembolsables, con fines públicos (como multas, derechos administrativos e ingresos empresariales generados por los activos del Gobierno); y recibos voluntarios, sin contrapartida y no reembolsables que no constituyan donaciones.","Fondo Monetario Internacional, Anuario de Estadísticas de las Finanzas Públicas y archivos de datos.",1,,
7661,GC.REV.KTOT.CN,,world_bank,,,1,,
7662,GC.REV.SOCL.CN,Contribuciones sociales (UMN a precios actuales),world_bank,"Las contribuciones sociales incluyen las contribuciones al seguro social por parte de los empleados, empleadores y trabajadores independientes, y otras contribuciones cuya fuente no puede determinarse. También incluyen las contribuciones reales o imputadas a esquemas de seguro operados por el Gobierno.","Fondo Monetario Internacional, Anuario de Estadísticas de las Finanzas Públicas y archivos de datos.",1,,
7663,GC.REV.SOCL.ZS,Contribuciones sociales (% de la recaudación),world_bank,"Las contribuciones sociales incluyen las contribuciones al seguro social por parte de los empleados, empleadores y trabajadores independientes, y otras contribuciones cuya fuente no puede determinarse. También incluyen las contribuciones reales o imputadas a esquemas de seguro operados por el Gobierno.","Fondo Monetario Internacional, Anuario de Estadísticas de las Finanzas Públicas y archivos de datos.",1,,
7664,GC.REV.TOTL.CD,,world_bank,,,1,,
7665,GC.REV.TOTL.CN,,world_bank,,,1,,
7666,GC.REV.XGRT.CD,,world_bank,,,1,,
7667,GC.REV.XGRT.CN,"Recaudación, excluidas las donaciones (UMN a precios actuales)",world_bank,"El ingreso es el dinero proveniente de impuestos, contribuciones sociales y otros ingresos como multas, tarifas, renta e ingreso proveniente de propiedades o ventas. Las donaciones también se consideran ingreso, pero aquí se excluyen.","Fondo Monetario Internacional, Anuario de Estadísticas de las Finanzas Públicas y archivos de datos.",1,,
